"","ResponseId","PROLIFIC_PID","Q_RecaptchaScore","Duration (in seconds)","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","attn","q13","q14","q15","q16","q17","q18","q19","q20","q21","q22","q23","q24","q25","q26","q27","q28","q29","q30","q31","q32","q33","q34","q35","q36","q37","q38","q39","q40","q41","q42","q43","q44","q45","age","gid1","gid1_4_TEXT","gid2","race-eth-id_1","race-eth-id_2","race-eth-id_3","race-eth-id_4","race-eth-id_5","race-eth-id_6","race-eth-id_7","race-eth-id_8","race-eth-choice","ed","sud_hx"
"351","R_3phv1prYsDRMRDq","62db3ed4036f86b4686c299d",1,504,3,4,3,3,9,3,2,2,4,10,9,9,1,2,8,8,9,9,8,8,9,8,8,10,9,9,9,9,9,9,10,10,9,8,8,9,10,9,7,10,9,8,11,10,9,9,55,"Man",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,NA,"Bachelor’s Degree","No"
"352","R_1kTGYjIm20XYtva","5f0f74f79ae45313d4652776",0.899999976158142,629,5,5,5,5,11,5,5,5,5,11,8,10,1,5,11,10,8,10,10,9,9,11,9,11,10,9,11,11,9,11,10,10,9,11,7,9,9,10,9,8,8,7,9,10,9,9,53,"Woman",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,NA,"Associate’s Degree","No"
"353","R_1g8vZrPadXVY0tt","63d148b2255821a940922c1a",1,662,5,5,5,5,11,5,5,5,5,11,7,11,1,5,11,11,11,11,11,10,11,11,11,11,11,11,11,11,11,11,11,11,10,11,8,7,10,11,11,7,9,8,10,11,9,11,42,"Man",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,NA,"Master’s Degree","Yes"
"354","R_2WNdMz7VddTpw9c","5dd877b0568ca582fb24699f",0.899999976158142,289,5,5,5,5,11,5,5,2,5,11,11,11,1,5,11,11,11,7,10,10,11,8,10,11,10,11,10,10,11,11,7,11,10,8,7,8,7,9,7,8,10,10,11,11,10,10,60,"Woman",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,NA,"Associate’s Degree","Yes"
"355","R_ZJ0DqNIn4yCmc1z","64d3c4b3ffa013b882cb29c3",1,767,2,5,3,3,9,3,3,NA,5,10,10,10,1,4,9,8,8,8,8,9,11,9,9,10,9,9,10,9,11,10,10,10,10,8,11,10,8,10,8,9,10,9,11,9,9,9,40,"Man",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,NA,"High School","No"
"356","R_1PSfNShuG5tU0Wy","5916bba1c40353000150c46c",1,229,5,5,5,5,11,4,5,5,5,11,8,11,1,4,11,10,9,10,9,11,11,11,11,11,11,11,11,11,10,11,11,11,11,9,9,9,9,11,9,8,9,8,10,10,11,10,52,"Woman",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,NA,"Bachelor’s Degree","No"
"357","R_12KpNIOCo4Cu4dy","64ee05747fd0755436e8ad07",0.899999976158142,474,4,5,5,5,11,4,3,1,5,11,7,11,1,2,8,7,7,11,11,9,11,10,11,11,11,11,11,11,11,11,10,11,11,7,10,9,8,10,10,10,10,7,11,11,7,10,58,"Woman",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,"American","Bachelor’s Degree","Yes"
"358","R_3IYlZzEdWqG8Vfd","63d3ff28c338c75425b282b9",0.800000011920929,490,4,5,3,3,9,5,4,3,4,10,9,10,1,4,10,9,8,11,10,9,10,11,11,10,11,10,11,10,10,9,10,10,11,10,8,7,11,10,9,10,10,7,8,10,10,11,46,"Man",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,NA,"Doctorate Degree (PhD, PsyD, etc.)","No"
"359","R_rdSpAEeNzIjyGoF","5c3d040cc2d0b700017c715b",1,419,4,5,5,5,11,4,5,1,5,10,10,10,1,1,11,7,7,9,10,10,11,9,9,11,9,9,9,9,11,11,9,10,11,7,10,7,9,10,8,11,11,7,11,11,9,11,46,"Man",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,"White American","Bachelor’s Degree","No"
"360","R_W3xq0J8prqhqZhL","622a0e68dcf4dd091bd39819",0.899999976158142,686,1,5,5,5,11,1,3,1,5,11,7,9,1,1,9,11,7,9,7,9,11,7,11,11,7,7,7,9,11,11,7,9,10,7,7,9,7,9,7,11,NA,9,11,11,10,10,62,"Woman",NA,"Yes",NA,NA,"Black or African American",NA,NA,NA,NA,NA,NA,"High School","No"
"361","R_2WNihaX1hyyVhIF","61251fec7300233c5d9c5f3a",1,426,5,5,5,5,11,5,5,4,5,10,8,10,1,5,11,11,11,11,11,11,11,11,10,10,10,10,11,11,11,11,10,10,10,8,9,7,10,10,10,8,8,7,9,11,10,11,35,"Woman",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,"White","Bachelor’s Degree","No"
"362","R_26hVFFXfIYPrdul","647c6b79d9cc348d9d862485",0.899999976158142,1247,3,5,3,3,10,5,4,4,4,9,10,9,1,3,9,7,10,9,9,10,11,10,9,11,9,9,11,10,10,9,9,10,7,9,9,9,9,9,9,9,10,7,11,8,9,10,53,"Man",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,NA,"Master’s Degree","No"
"363","R_1pSu0MIWLyIuh5Y","652b0b552b342f805e02623b",1,488,1,5,1,1,11,1,1,1,5,7,11,8,1,2,9,9,7,7,9,8,11,8,9,11,7,7,10,11,11,11,7,7,11,11,9,7,11,7,7,11,10,7,11,11,7,7,30,"Man",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,"I bleed red.","High School","No"
"364","R_9sMVj6P1lABbc4x","6091ef941b2e3eb726c2eb5a",1,795,5,5,5,5,11,5,5,5,5,11,7,11,1,4,11,11,10,10,10,10,11,11,11,11,9,10,11,11,11,11,10,10,11,8,9,10,10,11,10,7,7,9,10,9,9,11,34,"Woman",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,NA,"Master’s Degree","No"
"365","R_WAlRp11fQfwAzqF","61bb3a4f40db417c1a138ff4",1,461,5,5,5,5,11,5,5,5,5,10,8,10,1,1,10,11,10,11,9,11,10,11,11,10,10,10,9,10,11,11,11,11,11,9,9,9,10,10,9,8,9,9,9,10,11,11,24,"Woman",NA,"Yes","Asian or Asian American",NA,NA,NA,NA,NA,NA,NA,NA,"Associate’s Degree","No"
"366","R_2WAaVH9WOafU7YY","650f106f5d872f4f4d9c876e",1,682,3,4,4,5,10,4,2,2,4,9,10,10,1,5,9,8,7,10,8,10,11,10,10,10,7,7,11,10,10,10,9,9,10,7,8,9,10,10,7,11,10,8,11,10,10,10,49,"Woman",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,NA,"Bachelor’s Degree","No"
"367","R_3NE6gOtDJ5MJmBF","5deb3ffdf375c625fa83bac7",1,1917,3,3,2,2,8,2,2,2,3,9,9,9,1,2,8,9,8,8,9,8,10,8,9,9,9,8,9,8,9,8,9,8,9,8,8,10,8,9,8,9,10,9,10,10,7,9,25,"Man",NA,"Yes",NA,NA,"Black or African American",NA,NA,NA,NA,NA,NA,"Associate’s Degree","No"
"368","R_3saHp1apD42y7dK","5aebb10baa05510001ff6500",0.899999976158142,927,4,5,4,4,9,5,5,5,5,9,10,9,1,3,7,7,7,8,7,9,10,9,9,11,10,10,11,11,11,11,9,10,8,7,9,9,9,9,7,8,9,8,10,11,9,9,25,"Man",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,NA,"Bachelor’s Degree","No"
"369","R_3iDcpvlpV4rTPzJ","650473ab0416e348fc04188a",0.800000011920929,244,3,5,3,1,9,3,1,1,4,9,10,9,1,2,9,9,9,9,9,9,9,7,9,11,9,9,9,9,7,10,9,11,9,7,9,9,9,9,9,11,10,8,10,11,9,9,NA,"Woman",NA,"Yes",NA,NA,"Black or African American",NA,NA,NA,NA,NA,NA,"Bachelor’s Degree","No"
"370","R_1OVMGqdPiUEzXGH","59d8ae913e5ea00001e1d05f",0.899999976158142,979,5,5,5,5,11,4,4,3,5,11,9,10,1,5,11,9,9,9,9,9,9,9,11,10,11,9,11,11,11,10,9,11,11,9,11,9,8,11,7,9,9,9,10,9,9,11,34,"Man",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,"Caucasian","High School","No"
"371","R_33lkNdp6ylzYlYz","646046636d54c4fc2802c876",1,434,2,5,5,4,11,5,4,2,5,11,8,10,1,5,11,7,11,7,8,10,11,8,10,11,11,11,8,11,7,11,11,11,10,7,10,7,7,11,7,7,7,7,11,7,7,11,57,"Woman",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,NA,"High School","No"
"372","R_Oes84Qapu21r4ad","5590a34cfdf99b729d4f69dc",0.899999976158142,1179,4,5,4,5,11,4,4,2,5,10,8,11,1,2,10,9,10,10,10,9,11,10,9,10,8,9,11,9,11,10,11,11,10,10,8,7,9,10,8,8,8,8,10,10,10,10,57,"Woman",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,"American 57 year old white woman","Bachelor’s Degree","No"
"373","R_2v8NLHjudwxX3Ks","65283034ed12f69ab3ec8dcc",0.899999976158142,587,5,5,5,5,11,5,5,3,4,11,11,11,1,5,10,11,7,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,7,7,9,11,9,7,7,7,9,11,10,11,28,"Woman",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,NA,"Master’s Degree","No"
"374","R_1OZXv0JwgnKA48t","5fbe0983bb675f29dde28b82",1,897,4,4,5,5,11,3,3,1,5,11,8,11,1,2,10,7,8,11,9,7,10,11,11,11,9,9,9,9,10,11,10,10,10,11,7,7,10,10,9,9,9,9,9,9,10,10,61,"Man",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,"White male","Associate’s Degree","No"
"375","R_3KSA8SRZjCqJG1l","6110e47224d01da919d5bb43",1,2038,4,4,3,2,11,4,4,1,4,9,9,9,1,1,10,10,10,7,9,7,10,8,8,10,10,10,10,7,8,8,9,10,10,8,10,11,8,9,7,10,10,9,10,10,11,7,21,"Woman",NA,"Yes",NA,NA,NA,NA,"Indigenous, Aboriginal, or First Nations",NA,NA,NA,"hispanic","Bachelor’s Degree","No"
"376","R_WAw2BXCkLKy77ep","5d46e4f81637ed00014c1114",0.899999976158142,469,5,5,5,5,11,5,5,5,5,10,7,10,1,4,11,11,9,11,9,11,10,11,10,10,9,9,11,11,10,11,9,9,10,10,7,7,10,10,9,9,10,8,7,11,10,11,25,"Woman",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,"White","High School","No"
"377","R_3L13SrLUSu1y9OD","5d321a7348bf98001646aeb2",0.899999976158142,432,5,5,5,5,11,3,5,4,5,11,10,11,1,5,11,11,9,9,11,11,11,10,11,10,9,10,11,11,11,11,11,11,10,9,8,8,9,10,8,8,8,8,11,11,10,10,62,"Woman",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,NA,"High School","No"
"378","R_1HjZCCCTCWpLcWr","65215a26d72cf42f85e76e14",1,496,1,5,3,3,7,1,1,1,5,7,11,9,1,1,7,7,11,9,7,7,10,9,11,11,7,7,9,9,9,11,7,9,8,9,11,9,10,9,7,7,11,9,11,9,11,11,31,"Woman",NA,"Yes",NA,NA,"Black or African American",NA,NA,NA,NA,NA,NA,"High School","No"
"379","R_9nQbsLgfVSWpwK5","636598a7a571403968d03bf2",0.899999976158142,850,5,5,4,2,11,5,5,4,5,10,10,11,1,5,11,10,7,11,10,10,11,11,10,11,11,10,11,11,11,11,9,10,8,10,10,9,10,11,7,11,11,8,11,11,7,11,27,"Man",NA,"Yes",NA,NA,"Black or African American",NA,NA,NA,NA,NA,"black","Bachelor’s Degree","No"
"380","R_3Egu6FrEqlydHln","64485d7e807fdd8adea9db1d",0.800000011920929,746,4,5,4,3,10,4,4,4,4,10,10,10,1,1,7,11,10,7,8,10,11,8,10,11,9,8,8,11,10,10,11,11,8,10,9,10,8,10,10,10,10,9,9,10,11,10,64,"Woman",NA,"Yes",NA,NA,"Black or African American",NA,NA,NA,NA,NA,NA,"Bachelor’s Degree","No"
"381","R_3F4DlpT8HblJsCX","60fde5adcdb164e8251efbaa",0.899999976158142,1053,4,5,5,5,11,4,3,2,4,9,10,10,1,3,11,9,8,10,10,8,10,10,10,10,9,10,9,10,10,10,10,10,10,10,8,9,8,10,8,9,9,8,10,9,10,10,22,"Woman",NA,"Yes",NA,NA,NA,"Latine or Hispanic",NA,"White",NA,NA,NA,"Bachelor’s Degree","No"
"382","R_zV87uabCBNjLS3n","628fa9e1afc3de7797cb6e2f",0.899999976158142,552,5,5,4,3,8,5,5,5,5,11,8,10,1,2,7,8,9,10,9,10,11,10,10,10,11,10,10,10,11,10,8,10,11,7,10,8,11,11,7,10,10,10,10,11,8,11,25,"Woman",NA,"No",NA,NA,"Black or African American",NA,NA,NA,NA,NA,NA,"Associate’s Degree","No"
"383","R_1OMLqqy7OJDeOsT","63d803fe12fac7c6d3d14012",1,1019,5,5,5,5,11,5,5,5,5,11,8,11,1,5,11,11,11,11,10,11,11,11,11,11,11,10,11,11,11,NA,11,11,11,7,9,7,8,NA,11,7,11,9,11,10,11,10,29,"Man",NA,"No",NA,NA,NA,NA,NA,"White",NA,NA,NA,"Master’s Degree","No"
"384","R_2doLdo0p7hhUKUc","6481b0ad5d54ef1ff2a550f7",1,1676,3,NA,3,NA,9,3,4,3,3,10,11,9,1,3,9,10,10,9,9,8,10,10,9,9,9,10,10,10,9,9,9,9,8,9,9,10,9,9,8,10,11,8,10,10,9,9,43,"Prefer to self-describe",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,NA,"Master’s Degree","No"
"385","R_2f6CLBhljlkwJ0M","611189c22603acc9bfc10e2d",1,936,3,5,3,3,8,2,2,2,5,10,9,8,1,2,8,11,10,9,8,8,11,9,11,11,10,10,10,11,9,10,10,10,11,8,8,9,10,10,8,10,9,8,9,10,10,8,27,"Woman",NA,"Yes",NA,NA,NA,"Latine or Hispanic",NA,NA,NA,NA,"hispanic","Bachelor’s Degree","No"
"386","R_3DvIsDZspqpn0do","5ae0afd709eae20001131fb9",1,266,4,5,5,5,11,5,4,3,5,11,10,11,1,1,10,8,10,8,7,9,11,9,11,11,11,8,8,11,11,10,10,10,10,7,10,7,10,11,7,10,11,8,11,10,7,8,32,"Woman",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,"White","Bachelor’s Degree","No"
"387","R_3m9Nb6mpn1uDLuR","5ffe97d636fe8d54580c662e",0.899999976158142,1772,5,5,5,5,11,5,5,5,5,11,10,10,1,5,11,10,11,11,11,11,10,NA,11,11,11,10,11,11,11,11,10,10,10,9,8,8,9,11,9,8,8,7,9,10,11,11,21,"Man",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,NA,"High School","No"
"388","R_1fdxtLqRyQQqcD8","5d17ce93ac37cd0019535088",1,1835,3,5,5,4,10,5,3,3,5,11,10,11,1,3,11,9,11,11,10,9,11,11,10,11,9,9,11,11,11,11,9,11,10,9,8,7,11,11,9,11,11,7,8,11,10,10,23,"Man",NA,"Yes","Asian or Asian American","Arab, Middle Eastern, or North African",NA,NA,NA,NA,NA,NA,"Chinese","High School","No"
"389","R_23aDSOvFnc1spbN","5aef97b09516fe00010959f4",0.899999976158142,887,4,5,3,3,8,4,4,4,5,11,8,9,1,4,11,11,10,10,10,10,11,10,11,11,11,9,10,10,11,11,10,11,10,8,8,9,10,11,10,8,7,8,10,11,11,10,NA,"Woman",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,"White","Bachelor’s Degree","No"
"390","R_3iVC8cwbGTPoXXL","63acd72d84094941de5813e5",0.899999976158142,1882,4,5,3,2,9,NA,3,2,4,9,10,9,1,4,9,7,10,9,9,9,9,9,10,10,9,9,9,9,9,10,10,9,9,9,9,9,9,9,8,10,9,9,9,9,9,9,26,"Man",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,NA,"Bachelor’s Degree","No"
"391","R_1QgYq8THprqfHOx","5dfee432056205b55d56fc83",0.899999976158142,1586,5,5,5,5,11,5,5,5,5,11,7,11,1,5,11,11,11,10,11,10,11,11,11,11,11,11,11,11,10,11,11,11,11,8,8,7,7,11,10,7,7,8,10,11,11,11,28,"Non-binary",NA,"No",NA,NA,NA,"Latine or Hispanic","Indigenous, Aboriginal, or First Nations","White",NA,NA,"Mixed","High School","No"
"392","R_Di3hrb3zCXvbu3n","6392a6889c3e1137e2f15cfa",1,2247,2,5,3,2,8,4,3,NA,NA,9,10,9,1,3,9,9,9,9,10,9,11,9,10,10,9,8,9,10,9,10,9,9,8,8,9,9,8,9,9,10,9,9,9,9,8,9,26,"Woman",NA,"Yes",NA,NA,"Black or African American",NA,NA,NA,NA,NA,NA,"Bachelor’s Degree","I don’t know"
"393","R_8vHLcdqzslCoL5f","5f0e50c3a8d93519188a7525",1,2270,5,5,5,5,11,5,5,5,3,11,9,9,1,4,10,NA,11,10,11,11,11,11,11,11,11,11,11,10,11,10,10,10,11,10,11,9,8,11,9,11,9,7,9,10,10,11,38,"Man",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,"white","Professional Degree (J.D., M.D., etc.)","No"
"394","R_6llpcElNED1eJ2h","611b1d3794ac948af7e57e7a",0.800000011920929,2462,5,5,3,3,9,5,5,5,5,11,9,9,1,5,11,10,9,11,10,10,10,11,10,11,10,9,11,11,11,11,11,11,9,10,9,8,10,10,9,11,11,7,9,11,10,11,21,"Man",NA,"Yes",NA,NA,NA,"Latine or Hispanic",NA,NA,NA,NA,"Peruvian American","High School","No"
"395","R_2TH976vS3pIdz5y","5e872f5b3a32c337ba65aa68",1,294,5,5,5,5,10,3,4,4,4,9,8,10,1,4,9,8,8,8,9,7,10,9,9,11,9,9,11,9,11,10,9,9,10,8,9,9,9,10,9,9,9,8,10,9,9,10,33,"Man",NA,"Yes",NA,NA,"Black or African American",NA,NA,NA,NA,NA,NA,"High School","No"
"396","R_24cwO4n1iMmJ63r","6290cebe9b9de092a6b266e2",1,312,5,5,5,5,11,5,5,4,5,11,7,8,1,1,7,10,7,11,10,7,10,11,11,11,8,8,11,11,11,11,11,11,11,8,8,8,7,10,7,11,11,7,11,11,8,8,52,"Woman",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,NA,"Bachelor’s Degree","No"
"397","R_cGbvz5oU0fMyCAx","6449b6ac80df4eb6727b570c",0.899999976158142,417,5,5,5,5,11,5,5,5,4,11,8,10,1,5,11,11,11,11,10,11,10,11,11,11,9,9,11,11,10,11,11,11,11,10,7,8,10,11,9,8,8,7,8,11,9,11,48,"Man",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,"White","Bachelor’s Degree","Yes"
"398","R_1cSTeksrBJ1y3bM","64d589152dba7a501113cbca",1,4334,4,5,5,5,11,5,4,4,5,11,8,10,1,5,11,9,8,10,10,11,10,11,9,10,10,9,10,11,10,11,10,11,10,9,8,7,10,11,9,8,8,7,9,10,10,10,52,"Man",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,"White","High School","No"
"399","R_27dLvlFK1FsNcSf","56259489ed6e5a0005c80fde",1,357,4,5,5,5,11,4,4,4,5,11,10,11,1,5,11,9,7,8,10,10,11,9,10,11,11,11,9,10,10,11,10,10,11,8,9,9,7,11,8,10,10,9,11,11,8,11,37,"Man",NA,"No",NA,NA,NA,NA,NA,"White",NA,NA,"White","High School","No"
"400","R_2tgsbEjveUwCrRB","61356a75a26f82d5cf223390",0.899999976158142,393,3,5,4,2,11,1,2,2,5,9,9,10,1,2,8,10,7,9,9,8,10,9,9,9,9,9,7,9,10,8,9,9,11,8,11,9,8,9,8,9,9,9,10,9,9,9,27,"Woman",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,NA,"Doctorate Degree (PhD, PsyD, etc.)","No"
"401","R_1dKbdxOyqFw8uCg","62c4dbae8fb1ff9cd93a3150",1,422,1,5,2,2,8,2,1,3,2,10,11,10,1,1,7,7,7,7,7,8,11,7,7,11,9,10,9,7,10,8,7,8,11,7,8,11,7,11,7,8,7,10,10,9,8,9,41,"Man",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,"White","Bachelor’s Degree","No"
"402","R_110afuM56rbVEb2","5d761f6d05a71e00015a8528",0.899999976158142,394,5,5,5,5,11,4,5,2,5,11,7,11,1,4,11,8,8,10,10,10,10,10,11,8,8,8,11,11,8,11,10,11,11,10,8,9,8,11,10,8,7,7,10,10,11,11,59,"Woman",NA,"Yes",NA,NA,NA,NA,NA,"White",NA,NA,"White","High School","No"
"403","R_3EZun1u7ApErW4d","59107216127b0b00011fabea",0.899999976158142,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","R_1lz8TWiydxzFQSh","6110ae99760901f60af9af27",0.899999976158142,413,2,5,NA,NA,10,4,2,4,4,10,10,10,NA,4,8,NA,7,8,8,8,10,8,10,10,NA,8,8,10,10,10,10,8,10,10,10,10,10,10,8,NA,8,10,11,8,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","R_OpcCvkb8iORZ4UV","5c6fb7c3c114eb00018b3154",1,717,NA,5,3,2,10,5,5,5,5,NA,8,9,NA,5,10,9,10,10,10,9,10,11,11,10,NA,9,11,11,NA,11,11,11,10,9,7,7,9,9,9,8,10,8,8,NA,7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","R_1oGDBnj3wGqey7O","63c3584c5e3d88814d1005ab",0.400000005960464,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","R_3FRmiji0ceBbPZa","56a3e69d582971000b7b0f4a",0.899999976158142,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,8,NA,NA,8,9,NA,NA,NA,NA,NA,NA,NA,8,NA,9,NA,NA,8,NA,NA,7,NA,NA,NA,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","R_1NCY9zncp6O6R7N",NA,0.899999976158142,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","R_3FOQXHcF3HJHoFl",NA,0.899999976158142,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
